FID,geom,id,descricao,tipo,extensao,fonte,ano_ref,datum_codf,data_criac
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4960,"MULTILINESTRING ((-38.556607804291545 -3.713335659101966, -38.55644493193118 -3.712644245807596, -38.55623390784972 -3.71271606968318))",1684,Galeria,Drenagem geral,103.318,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-495d,"MULTILINESTRING ((-38.55482394837554 -3.711961500942123, -38.554970697150964 -3.7124675087529977, -38.555113323731 -3.7128175183479644, -38.55526443269965 -3.713003103852545, -38.55551680157401 -3.713367763454144, -38.55575181474104 -3.713747332675685))",1685,Galeria,Drenagem geral,225.155,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4959,"MULTILINESTRING ((-38.555272082341205 -3.7130024233710555, -38.555882697092315 -3.7126791963326893, -38.55617698295536 -3.7132171414371866))",1686,Galeria,Drenagem geral,144.549,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4956,"MULTILINESTRING ((-38.55623390784972 -3.71271606968318, -38.555953071915184 -3.7128035034993614))",1687,Galeria,Drenagem geral,32.661,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4953,"MULTILINESTRING ((-38.52117338421752 -3.8205817469081644, -38.52080415859697 -3.819936462963961))",1742,Galeria,Drenagem geral,82.301,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4950,"MULTILINESTRING ((-38.554821154906634 -3.7119622214806043, -38.55343043383882 -3.7122812583849836, -38.55073745463756 -3.713063363308067, -38.54815962593459 -3.713815737456973, -38.54717328338948 -3.71418645231064, -38.546433478434544 -3.714557293012911))",1688,Galeria,Drenagem geral,976.913,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-494c,"MULTILINESTRING ((-38.55305356993001 -3.711038416541771, -38.553123677405495 -3.711552096924064, -38.553185970755266 -3.7119518110199072, -38.55323144244319 -3.712331630537618))",1689,Galeria,Drenagem geral,144.375,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-494a,"MULTILINESTRING ((-38.55304995690834 -3.711049716247036, -38.552978636015716 -3.710491574889252, -38.55291513374861 -3.710292494643727, -38.55296759545243 -3.7102203643552127))",1690,Galeria,Drenagem geral,95.22,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4949,"MULTILINESTRING ((-38.49883063243902 -3.751831938821543, -38.498701546005265 -3.751894529424277, -38.49861282599623 -3.7519209848694155, -38.498393300054154 -3.75209475656588, -38.49828070155398 -3.752623593419122, -38.49769238696519 -3.753555529685641, -38.497769778857986 -3.7541711812166123, -38.49819513768668 -3.7548026283065967))",1691,Galeria,Drenagem geral,392.005,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4948,"MULTILINESTRING ((-38.52122323383099 -3.838671985442608, -38.52009584970965 -3.838070632578094))",1692,Galeria,Drenagem geral,141.781,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4947,"MULTILINESTRING ((-38.45302888990596 -3.7421668676060658, -38.451949267602764 -3.744120889805052))",1693,Galeria,Drenagem geral,247.125,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4945,"MULTILINESTRING ((-38.45310617249126 -3.745846541433066, -38.45442662225195 -3.746561009866586))",1694,Galeria,Drenagem geral,166.604,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4935,"MULTILINESTRING ((-38.45584755387386 -3.743546620541229, -38.454399473259116 -3.7466154449505784))",1695,Galeria,Drenagem geral,375.542,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4931,"MULTILINESTRING ((-38.45442662225195 -3.746561009866586, -38.45547963973954 -3.747063011178367))",1696,Galeria,Drenagem geral,129.476,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-492e,"MULTILINESTRING ((-38.4600666181806 -3.7454418792560675, -38.45220674911646 -3.7416554100009467, -38.451776655409674 -3.741622407719536, -38.45124241540102 -3.7412666094172438))",1697,Galeria,Drenagem geral,1087.426,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-492d,"MULTILINESTRING ((-38.50075685994408 -3.7987055769640246, -38.500279534898866 -3.7998208622952117))",1698,Galeria,Drenagem geral,134.241,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-492c,"MULTILINESTRING ((-38.503479100404746 -3.8000229171669573, -38.503146402603925 -3.8004221839174552, -38.502866983221985 -3.8008825671063047, -38.50244830839614 -3.801101536007726, -38.50226612125049 -3.8014667822779007, -38.5021748914117 -3.801886883850959, -38.501610601534495 -3.80216057115893, -38.501082571358644 -3.802671757339981, -38.50093670547988 -3.803164897098275))",1699,Galeria,Drenagem geral,470.299,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-492b,"MULTILINESTRING ((-38.5006809763745 -3.798700695344801, -38.50217630540831 -3.7994207611771578))",1700,Galeria,Drenagem geral,184.195,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-492a,"MULTILINESTRING ((-38.503482550800975 -3.8000420765205742, -38.50217630540831 -3.7994207611771578))",1701,Galeria,Drenagem geral,160.538,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4928,"MULTILINESTRING ((-38.503479100404746 -3.8000229171669573, -38.504164003947395 -3.79984215674198, -38.504594590558845 -3.7997482203986523, -38.50568711587667 -3.800259732406778, -38.50600062704149 -3.799654356367561, -38.50685951056737 -3.798653354841014, -38.50773304949283 -3.798214976521984, -38.508080190529135 -3.797741311733961, -38.508856637212006 -3.7960695529732456, -38.509159823307265 -3.7954974420193754, -38.51064539094793 -3.7960520104635855))",1702,Galeria,Drenagem geral,1108.28,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4923,"MULTILINESTRING ((-38.490404015654576 -3.7666861784207915, -38.491179541202364 -3.7679644986380514))",1703,Galeria,Drenagem geral,165.537,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4920,"MULTILINESTRING ((-38.492417866981334 -3.866099375490614, -38.491206119229076 -3.8663190962697995))",1704,Galeria,Drenagem geral,136.762,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-491e,"MULTILINESTRING ((-38.496912675233666 -3.8670979577937494, -38.49664671489114 -3.865848263650298))",1705,Galeria,Drenagem geral,141.312,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-491c,"MULTILINESTRING ((-38.49747568926354 -3.8657410829587753, -38.496661731378246 -3.865903674029086))",1706,Galeria,Drenagem geral,92.175,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-491a,"MULTILINESTRING ((-38.48139836480426 -3.7781778652471054, -38.48226912492073 -3.7782481251807565, -38.48288996762692 -3.7782982192305674, -38.48288996762692 -3.7782982192305674, -38.482976989541406 -3.778302586006644, -38.483064115105876 -3.7783016613608, -38.4831510257535 -3.7782954486736933, -38.483237403703285 -3.7782839706612448, -38.48332293312201 -3.778267269291557, -38.483407301279016 -3.7782454056314903, -38.49210352931003 -3.77570772655153, -38.49210352931003 -3.77570772655153, -38.492217608991226 -3.7756706665013424, -38.49232926601794 -3.7756267883812944, -38.49243809697614 -3.775576250721676, -38.4928015406049 -3.7753939678901696, -38.4928015406049 -3.7753939678901696, -38.49296787082306 -3.775315823688226, -38.493137964569634 -3.7752463335020425, -38.49624103956275 -3.7740706603559437, -38.49624103956275 -3.7740706603559437, -38.49634706773007 -3.774033690768713, -38.49645490141818 -3.774002431949013, -38.496564236043994 -3.7739769721896432, -38.49807576843618 -3.773667264944324, -38.49807576843618 -3.773667264944324, -38.49825102361512 -3.773626373840889, -38.49842382509622 -3.7735760364024737, -38.49896892300713 -3.773401083188514))",1707,Galeria,Drenagem geral,2036.75,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4913,"MULTILINESTRING ((-38.482438178218516 -3.7243027377488995, -38.48233285828879 -3.724661822073262))",1708,Galeria,Drenagem geral,41.395,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4911,"MULTILINESTRING ((-38.55676381187198 -3.728537173654034, -38.55681748705549 -3.727840441154589))",1709,Galeria,Drenagem geral,77.274,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-490e,"MULTILINESTRING ((-38.55681748705549 -3.727840441154572, -38.55681782279588 -3.727832775096599, -38.55681765040505 -3.7278251035771945, -38.556816970645976 -3.7278174605486107, -38.55681578652713 -3.727809879837027, -38.55681410328913 -3.727802394992783, -38.5568119283816 -3.7277950391419616, -38.55680927143013 -3.727787844839784, -38.556806144193764 -3.7277808439264133, -38.5568025605129 -3.7277740673862, -38.556798536248024 -3.7277675452104226, -38.55679408920957 -3.727761306264641, -38.55678923907901 -3.727755378160873, -38.55678400732185 -3.727749787135453, -38.55677841709259 -3.7277445579328807, -38.55677249313216 -3.7277397136962906))",1710,Galeria,Drenagem geral,12.728,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-490a,"MULTILINESTRING ((-38.556772493132165 -3.7277397136963075, -38.55659311234929 -3.727651431465297))",1711,Galeria,Drenagem geral,22.189,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4909,"MULTILINESTRING ((-38.55690130442961 -3.725739819039111, -38.55699462773795 -3.725753527947411))",1712,Galeria,Drenagem geral,10.477,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4908,"MULTILINESTRING ((-38.55699462773795 -3.725753527947394, -38.556998022809516 -3.725753907104718, -38.55700143581928 -3.7257540503293574, -38.5570048505404 -3.725753956940389, -38.55700825073778 -3.725753627381793, -38.55701162024546 -3.7257530632204414, -38.55701494304333 -3.7257522671386054, -38.55701820333341 -3.725751242921187, -38.55702138561489 -3.7257499954377704, -38.55702447475782 -3.7257485306194016, -38.557027456075105 -3.725746855430469, -38.557030315392296 -3.7257449778355385, -38.557033039114955 -3.725742906761497, -38.557035614293376 -3.725740652055113, -38.557038028684026 -3.725738224436215, -38.55704027080789 -3.725735635446756, -38.55704233000492 -3.725732897395898, -38.55704419648486 -3.7257300233015043, -38.55704586137362 -3.725727026828238, -38.557047316755636 -3.7257239222226164, -38.557048555711404 -3.7257207242452792))",1713,Galeria,Drenagem geral,7.589,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48e6,"MULTILINESTRING ((-38.557048555711404 -3.725720724245296, -38.557261674285996 -3.724100496878271))",1714,Galeria,Drenagem geral,180.72,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48e2,"MULTILINESTRING ((-38.532532798786434 -3.8196982444831495, -38.53213136326839 -3.8197630259102833, -38.531872444585325 -3.81967188311808, -38.531538869098036 -3.819456005616575, -38.53129318984793 -3.819245653709803, -38.530956446254514 -3.819090091478505, -38.53068338252351 -3.8190168229182597, -38.53038297877096 -3.8189983783706514, -38.530118989176266 -3.818979953699663, -38.52947757050862 -3.8191812178273024, -38.52910423455071 -3.8193546702865886, -38.52885833670525 -3.819546472555741, -38.52863976400605 -3.8197108699906623, -38.528314967687024 -3.819914672243938, -38.52790723597708 -3.8200460051860374, -38.52745585753582 -3.8201188437582982, -38.52719379843522 -3.8201040815575293))",1740,Galeria,Drenagem geral,646.222,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48dc,"MULTILINESTRING ((-38.52804689316264 -3.8200010207576636, -38.52874941219236 -3.8226548447962205))",1741,Galeria,Drenagem geral,303.655,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48db,"MULTILINESTRING ((-38.560608593099566 -3.779232537521412, -38.56047358279641 -3.77901929195141, -38.56047358279641 -3.77901929195141, -38.56047191682617 -3.7790168490890137, -38.56047008868679 -3.779014526201884, -38.56046810691235 -3.7790123341336397, -38.56046598075406 -3.7790102831171675, -38.56046372013714 -3.77900838272694, -38.56046133561452 -3.779006641834247, -38.560458838317494 -3.779005068565855, -38.560456239903836 -3.7790036702660323, -38.56045355250334 -3.7790024534622266, -38.560450788661186 -3.779001423834676, -38.560447961279415 -3.779000586189842, -38.56044508355668 -3.7789999444379805, -38.56044216892663 -3.7789995015748685, -38.5604392309952 -3.7789992596678905, -38.5604362834771 -3.778999219846267, -38.560433340131794 -3.778999382295913, -38.56043041469926 -3.7789997462584943, -38.560427520835866 -3.779000310034963, -38.56042467205061 -3.779001070993534, -38.56042188164205 -3.7790020255819243, -38.56041916263624 -3.7790031693439907, -38.560416527725906 -3.779004496940465, -38.56041398921122 -3.779006002173911, -38.56041155894235 -3.7790076780177007, -38.56040924826417 -3.7790095166487125, -38.56040924826417 -3.7790095166487125, -38.56040763090531 -3.77901080333692, -38.56040592962601 -3.779011975745047, -38.560404152414065 -3.7790130283684498, -38.560402307613835 -3.7790139562648593, -38.560400403886995 -3.7790147550776148, -38.560398450171895 -3.779015421056158, -38.56039645564159 -3.7790159510735974, -38.56039442966076 -3.7790163426413903, -38.56039238174179 -3.7790165939210567, -38.560390321500016 -3.7790167037327915, -38.56038825860865 -3.7790166715610054, -38.56038620275336 -3.779016497556767, -38.56038416358677 -3.7790161825370467, -38.56038215068315 -3.7790157279809127, -38.560380173493435 -3.779015136022603, -38.560378241300924 -3.779014409441473, -38.560376363177596 -3.779013551648954, -38.56037454794159 -3.7790125666725354, -38.5603728041158 -3.779011459136875, -38.5603711398878 -3.779010234242043, -38.56036956307142 -3.77900889773915, -38.56036808107015 -3.7790074559033306, -38.56036670084223 -3.779005915504289, -38.56036542886808 -3.7790042837744497, -38.56036427111989 -3.77900256837511, -38.56036323303348 -3.779000777360381, -38.56017244124479 -3.7785589016952486, -38.559692588821164 -3.778831139257116, -38.55910955018882 -3.7790411790969607, -38.55873572232053 -3.7789992386812528, -38.55869436952968 -3.7789908977606212, -38.558585127335675 -3.7789533446298944, -38.55852972595908 -3.7789129555930607, -38.55814923100135 -3.7785689840058407, -38.5581203218399 -3.778540035464739, -38.558042951340475 -3.7783651688646347, -38.55782223852528 -3.7778517226322044, -38.55782223852529 -3.7778517226322044, -38.55782014851984 -3.7778472789661808, -38.557817764900015 -3.777842987027347, -38.55781509852231 -3.7778388663639184, -38.55781216153114 -3.777834935744015, -38.55780896730341 -3.777831213070165, -38.55780553038763 -3.777827715297757, -38.55780186643773 -3.777824458357889, -38.557797992141644 -3.777821457084712, -38.55779392514537 -3.7778187251479176, -38.55778968397258 -3.777816274990474, -38.55778528794026 -3.7778141177719617, -38.55778075707073 -3.777812263317704, -38.557776112000425 -3.7778107200740525, -38.557771373885934 -3.7778094950699126, -38.55776656430764 -3.7778085938847523, -38.55776170517139 -3.777808020623118, -38.55775681860875 -3.7778077778960224, -38.55775192687625 -3.777807866808969, -38.55774705225391 -3.7778082869570073, -38.5568381799253 -3.777822499412231, -38.55670160333881 -3.7778367212616084, -38.556444478081374 -3.7779114640550535, -38.55618629886348 -3.777990743940474, -38.55618629886348 -3.777990743940474, -38.55618379016753 -3.7779914224178124, -38.55618124170616 -3.777991929772168, -38.556178665033315 -3.7779922637033763, -38.556176071830805 -3.777992422697496, -38.55617347385544 -3.7779924060337002, -38.55617088288561 -3.777992213787522, -38.55616831066798 -3.777991846830567, -38.55616576886417 -3.7779913068264896, -38.55616326899794 -3.7779905962235025, -38.55616082240292 -3.77798971824327, -38.5561584401712 -3.7779886768662587, -38.556156133103094 -3.777987476813776, -38.556153911658114 -3.777986123526475, -38.556151785907595 -3.7779846231397394, -38.556149765489046 -3.7779829824558617, -38.55614785956243 -3.7779812089131903, -38.55614607676859 -3.777979310552421, -38.55614442519019 -3.7779772959801146, -38.55614291231497 -3.777975174329752, -38.556141545001815 -3.7779729552202124, -38.556140329449704 -3.777970648712244, -38.55613927116959 -3.77796826526285, -38.55613837495936 -3.777965815677855, -38.55613764488217 -3.777963311062908, -38.556062875354826 -3.777817927066049, -38.55606287535482 -3.777817927066049, -38.55604535088671 -3.777799629227169, -38.55602665908207 -3.7777825368008324, -38.55600688193439 -3.7777667247646556, -38.55598610619808 -3.777752262479598, -38.555964423007964 -3.7777392133858823, -38.55594192747947 -3.7777276347245787, -38.55591871829145 -3.7777175772865754, -38.55557483745054 -3.777853838201019, -38.55557483745054 -3.777853838201019, -38.55555897234425 -3.7778630778276847, -38.555542537266255 -3.777871250563548, -38.55552560321897 -3.7778783211009266, -38.55550824336038 -3.777884258893923, -38.55549053268815 -3.777889038290212, -38.55547254771544 -3.7778926386419753, -38.55545436614049 -3.7778950443950925, -38.55543606651088 -3.7778962451562967, -38.55541772788419 -3.7778962357380803, -38.555399429486506 -3.7778950161811427, -38.5553812503701 -3.7778925917542088, -38.55536326907192 -3.777888972931234, -38.5553455632743 -3.777884175346159, -38.55532820946937 -3.7778782197253937, -38.555311282628594 -3.7778711317982974, -38.555294855878856 -3.777862942185905, -38.55527900018654 -3.7778536862688217, -38.554501865250295 -3.7769969704661603))",1715,Galeria,Drenagem geral,871.464,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d9,"MULTILINESTRING ((-38.56945266484277 -3.8342645258365198, -38.56699680263253 -3.837499185313124))",1716,Galeria,Drenagem geral,449.83,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d8,"MULTILINESTRING ((-38.570817241968754 -3.833737557384167, -38.56947468717801 -3.8342981580882762))",1717,Galeria,Drenagem geral,161.492,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d7,"MULTILINESTRING ((-38.569636846506576 -3.835351306379144, -38.569586797500314 -3.835185151565042, -38.56956956216242 -3.8351102339315033, -38.569562771335136 -3.8350495333691885, -38.56955463272528 -3.8349015864382903, -38.569537138312285 -3.8346186727244405, -38.56952125535033 -3.8343692764446593, -38.56945266484277 -3.8342645258365198, -38.5690536447063 -3.833655146466976, -38.56888506472182 -3.8333796698614138))",1718,Galeria,Drenagem geral,240.091,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d6,"MULTILINESTRING ((-38.52250373085872 -3.843256785063547, -38.52384050189671 -3.842139796760554, -38.52416254135901 -3.8425810600873698))",1719,Galeria,Drenagem geral,253.636,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d5,"MULTILINESTRING ((-38.52677446656656 -3.840308918534047, -38.5279664097683 -3.8392992771599763, -38.5279664097683 -3.8392992771599763))",1720,Galeria,Drenagem geral,173.182,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d4,"MULTILINESTRING ((-38.527392804460284 -3.8130795365049814, -38.528664756284066 -3.8148306615647503))",1721,Galeria,Drenagem geral,239.7,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d3,"MULTILINESTRING ((-38.52932848509227 -3.809120715733335, -38.529108014651676 -3.8097477547214846, -38.528499624673415 -3.810849068244212, -38.52860376939862 -3.8109508889746198, -38.52565586723832 -3.8131711754497837, -38.525391294861066 -3.8132445733246585))",1722,Galeria,Drenagem geral,668.701,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d2,"MULTILINESTRING ((-38.51721957602606 -3.8117421997345455, -38.51721957602606 -3.8117421997345455, -38.51721957602606 -3.8117421997345455, -38.51721957602606 -3.8117421997345455, -38.51721957602606 -3.8117421997345455, -38.5167472337891 -3.811902929753029))",1723,Galeria,Drenagem geral,55.394,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d1,"MULTILINESTRING ((-38.51859271455346 -3.813293847760552, -38.518100855317705 -3.8115949007272683))",1724,Galeria,Drenagem geral,195.651,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48d0,"MULTILINESTRING ((-38.519267020674405 -3.8123323428619376, -38.51893092533385 -3.8112464529524077))",1725,Galeria,Drenagem geral,125.746,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48cf,"MULTILINESTRING ((-38.517202461377344 -3.8117480235638133, -38.51706741185917 -3.8112951846108656))",1726,Galeria,Drenagem geral,52.273,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48ce,"MULTILINESTRING ((-38.518136243957194 -3.8067502256528982, -38.51605647035632 -3.808412691450948))",1727,Galeria,Drenagem geral,295.231,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48cd,"MULTILINESTRING ((-38.515774822873695 -3.807255271169911, -38.51661878874508 -3.8107235117418927))",1728,Galeria,Drenagem geral,394.806,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48cc,"MULTILINESTRING ((-38.51662950748082 -3.808664094409444, -38.516144984925184 -3.8087764384260963))",1729,Galeria,Drenagem geral,55.234,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48cb,"MULTILINESTRING ((-38.51767194720533 -3.8097700675627304, -38.5164616459407 -3.810077741916624))",1730,Galeria,Drenagem geral,138.673,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48ca,"MULTILINESTRING ((-38.515770150480776 -3.806128109926174, -38.515774822873695 -3.807255271169911))",1731,Galeria,Drenagem geral,124.642,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48c9,"MULTILINESTRING ((-38.52739463677673 -3.811861580341494, -38.527928322908416 -3.812589472399534))",1732,Galeria,Drenagem geral,99.963,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48c8,"MULTILINESTRING ((-38.52802544401718 -3.812602093855737, -38.52682144694441 -3.813460692154624))",1733,Galeria,Drenagem geral,164.009,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48c7,"MULTILINESTRING ((-38.624397597997465 -3.794272843452763, -38.62420378917847 -3.792735181120779))",1734,Galeria,Drenagem geral,171.391,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-48c6,"MULTILINESTRING ((-38.624371693622635 -3.7941617687652758, -38.62338158437356 -3.7942782488401123))",1735,Galeria,Drenagem geral,110.73,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
