FID,id,the_geom,nome,nome_pop,fonte,anoref,epsg_codif,bairro,cod_bairro,area m2
vw_PracasFortaleza.fid--16360be6_188532c53aa_7274,290,"MULTIPOLYGON (((-38.497162513791295 -3.7327819224344823, -38.496721167612286 -3.732901643860834, -38.49682718403283 -3.733349068666673, -38.49691630374255 -3.7332535466586974, -38.49693964177206 -3.73314883623752, -38.49698423169653 -3.733048204963156, -38.49703386651825 -3.7329750284584557, -38.49715031705857 -3.732872404955825, -38.497162513791295 -3.7327819224344823)))",Praça Portugal (Quadrante 2),sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Aldeota,2,1334.55
vw_PracasFortaleza.fid--16360be6_188532c53aa_7275,291,"MULTIPOLYGON (((-38.497829523955225 -3.73302279905825, -38.4976887398813 -3.7326146168324215, -38.49732042939737 -3.7327230369114917, -38.49734887809713 -3.7328052607287434, -38.49746797192962 -3.7328097330269343, -38.49756878694139 -3.732836214691027, -38.497644751435935 -3.732877362004455, -38.49771741316103 -3.732937966005489, -38.4977915271016 -3.7330279152439703, -38.497829523955225 -3.73302279905825)))",Praça Portugal (Quadrante 1),sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Aldeota,2,1008.8
vw_PracasFortaleza.fid--16360be6_188532c53aa_7276,292,"MULTIPOLYGON (((-38.49744176268784 -3.733788166914567, -38.49739080522528 -3.7337081780868644, -38.49729963230261 -3.7336832839482246, -38.49717213868123 -3.733659145256106, -38.49707480126907 -3.73360319529157, -38.49699834371939 -3.7335208628842707, -38.49695046326018 -3.733465717616553, -38.496860041940984 -3.733478086585522, -38.49702748373097 -3.7339167959921866, -38.49744176268784 -3.733788166914567)))",Praça Portugal (Quadrante 4),sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Aldeota,2,1377.22
vw_PracasFortaleza.fid--16360be6_188532c53aa_7277,303,"MULTIPOLYGON (((-38.48707004611041 -3.780220704788218, -38.48667257848881 -3.780264750727142, -38.486435132357116 -3.780673688260485, -38.48643720050408 -3.7807264057844505, -38.486470763148496 -3.780767192979613, -38.48662679897547 -3.7807708000212163, -38.48666950472372 -3.7807321667476894, -38.486680749458074 -3.780648530227774, -38.48671090237216 -3.780538195335847, -38.48676063218065 -3.7804538787641877, -38.486833444514545 -3.780383633561041, -38.48689714971959 -3.7803316579325927, -38.486981842008 -3.7802874264684654, -38.487065828785404 -3.7802530349528474, -38.48707773106582 -3.780241092981377, -38.48707004611041 -3.780220704788218)))",Praça Lurdinha Campos,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Luciano Cavalcante,58,1527.75
vw_PracasFortaleza.fid--16360be6_188532c53aa_7278,304,"MULTIPOLYGON (((-38.47548388928884 -3.75019327889016, -38.47492310321 -3.7484531828997896, -38.474901886270324 -3.748457214876381, -38.474772260688376 -3.74863543094674, -38.474714736553175 -3.7487818015754266, -38.47473257484006 -3.748887285092277, -38.47511034388835 -3.7499617878011344, -38.47517185563976 -3.750059973683828, -38.475291408317084 -3.750156219193721, -38.475440005307114 -3.7502170052739756, -38.47548388928884 -3.75019327889016)))",Praça Leonan Onofre,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Cidade 2000,111,5984.02
vw_PracasFortaleza.fid--16360be6_188532c53aa_7279,453,"MULTIPOLYGON (((-38.601481084212125 -3.7983149751006664, -38.60140794358994 -3.798055857374964, -38.60101577283344 -3.798174435984778, -38.601098960569864 -3.7984412377967853, -38.601481084212125 -3.7983149751006664)))",Praça Santo Amaro,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Bom Jardim,72,1367.93
vw_PracasFortaleza.fid--16360be6_188532c53aa_727a,305,"MULTIPOLYGON (((-38.4832454299575 -3.775667838182108, -38.48328381996792 -3.7756325644914623, -38.483242694909435 -3.7752224605366096, -38.48320289576718 -3.7751923023016882, -38.48187940286094 -3.775009807445515, -38.48184414861553 -3.7750353916702726, -38.48180789096441 -3.7752888477758715, -38.481848651398025 -3.7754743582038546, -38.48184800775716 -3.775639270670477, -38.481757557602805 -3.7758291844252163, -38.481786106727995 -3.77586434504559, -38.48261316186642 -3.7756212972005136, -38.4832454299575 -3.775667838182108)))",Praça Lavadeiras,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Luciano Cavalcante,58,10484.32
vw_PracasFortaleza.fid--16360be6_188532c53aa_727b,307,"MULTIPOLYGON (((-38.48342714759211 -3.7599360285021803, -38.484134629180765 -3.759979882755284, -38.484217870212696 -3.759890545436309, -38.484236570244256 -3.758944642196379, -38.483973963881304 -3.7590720359319603, -38.48371521184605 -3.7593164170968656, -38.48355214467497 -3.759549854099334, -38.48342714759211 -3.7599360285021803)))",Praça Jader de Carvalho,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Guararapes,60,6724.51
vw_PracasFortaleza.fid--16360be6_188532c53aa_727c,309,"MULTIPOLYGON (((-38.509651110160355 -3.7443789900595403, -38.50957658917876 -3.7441453695746563, -38.50956398488215 -3.7441374555867535, -38.509299295622824 -3.744215432835324, -38.50929257992438 -3.74422934804719, -38.50937657242576 -3.744476648654262, -38.50939558700732 -3.7444828271947506, -38.50963729175968 -3.7444051620894983, -38.509651110160355 -3.7443789900595403)))",Praça do Instituto do Câncer,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Dionísio Torres,14,1007.09
vw_PracasFortaleza.fid--16360be6_188532c53aa_727d,310,"MULTIPOLYGON (((-38.52129323896896 -3.740683603411499, -38.521268793559436 -3.7406524964102648, -38.52112700128516 -3.7406724791476758, -38.52113197943195 -3.7406985603897174, -38.52108601540071 -3.7407627284780074, -38.520988658143615 -3.7407762159036846, -38.52100557016 -3.740890067916779, -38.52102099755846 -3.7409798466413635, -38.521036975654326 -3.7409748402973695, -38.52104349070045 -3.7409287049565894, -38.52118229280656 -3.7408991919122863, -38.521224711601185 -3.740928302720897, -38.52130909541637 -3.7409027719284205, -38.52132358860872 -3.7408741937994874, -38.521303680896644 -3.7407608416567983, -38.5213226853906 -3.7406986648331735, -38.52129323896896 -3.740683603411499)))",Praça da Igreja da Piedade,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Joaquim Távora,22,834.96
vw_PracasFortaleza.fid--16360be6_188532c53aa_727e,311,"MULTIPOLYGON (((-38.51234989200778 -3.7268994655505483, -38.513122262678166 -3.726591822555366, -38.51311719728768 -3.726579722761209, -38.51226229364334 -3.7265786721654113, -38.51224016872456 -3.7266070849988187, -38.51234989200778 -3.7268994655505483)))",Praça Igreja Santa Luzia,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Meireles,24,1809.68
vw_PracasFortaleza.fid--16360be6_188532c53aa_727f,312,"MULTIPOLYGON (((-38.49012293744603 -3.7241714200357494, -38.49000036206862 -3.724024728786727, -38.489835234127355 -3.7238467111682714, -38.48976288493264 -3.7238938194991684, -38.48989791500662 -3.724033116093552, -38.490073419536365 -3.724240196360724, -38.49020921104554 -3.724414419774813, -38.49027331952652 -3.7243634626246207, -38.49012293744603 -3.7241714200357494)))",Calçadão da Beira-Mar,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Meireles,24,690.24
vw_PracasFortaleza.fid--16360be6_188532c53aa_7280,313,"MULTIPOLYGON (((-38.56871527781527 -3.75180803327623, -38.568593189453246 -3.751878500460723, -38.568522860698195 -3.7521247697340874, -38.56827651613593 -3.7522808935008634, -38.567955624378904 -3.7524749566310165, -38.567982608787645 -3.7525129464060982, -38.568347789835215 -3.7523102248843094, -38.56850227449504 -3.75225496434432, -38.56858329538413 -3.7522311335737295, -38.56879398681053 -3.7520934377546955, -38.56880911756489 -3.7520749995593916, -38.56881777343669 -3.7520446227198563, -38.568816708740464 -3.752013156031258, -38.56871527781527 -3.75180803327623)))",Praça do Papoco,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Pici,106,1471.35
vw_PracasFortaleza.fid--16360be6_188532c53aa_7281,314,"MULTIPOLYGON (((-38.57915800251056 -3.7528685527238936, -38.5793322394952 -3.7530770453206075, -38.57941733084909 -3.7529976839231445, -38.579255107248954 -3.7527817954762566, -38.57915800251056 -3.7528685527238936)))",Praça do Planalto do Pici,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Pici,106,409.08
vw_PracasFortaleza.fid--16360be6_188532c53aa_7282,315,"MULTIPOLYGON (((-38.57275013261063 -3.7299527875045824, -38.572724002155766 -3.7299636172266974, -38.57269577064246 -3.730102709822404, -38.572624907161064 -3.730333051902923, -38.5727782299244 -3.7303505117059426, -38.57275346523 -3.730092394181331, -38.57275013261063 -3.7299527875045824)))",Praça Haroldo Torres,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Presidente Kennedy,33,387.67
vw_PracasFortaleza.fid--16360be6_188532c53aa_7283,302,"MULTIPOLYGON (((-38.50197235256682 -3.773231410640724, -38.50177345063538 -3.772622280328792, -38.501089308003365 -3.772781365532478, -38.50107650855769 -3.772804905354405, -38.50121050412279 -3.773256660375182, -38.50149505228145 -3.7731530023842654, -38.50197235256682 -3.773231410640724)))",Praça Luciano Cavalcante,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Salinas,71,4610.37
vw_PracasFortaleza.fid--16360be6_188532c53aa_7284,316,"MULTIPOLYGON (((-38.59486406010201 -3.7439101707912465, -38.59477173908049 -3.744544904964978, -38.59537897987872 -3.7446377103037545, -38.59547887737592 -3.7440701744645963, -38.59545045726276 -3.7439978572905837, -38.59486406010201 -3.7439101707912465)))",Praça Ipiranga,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Antônio Bezerra,40,4906.2
vw_PracasFortaleza.fid--16360be6_188532c53aa_7285,317,"MULTIPOLYGON (((-38.58920822330172 -3.7736662269649117, -38.589064917247086 -3.7735961221538448, -38.58888794371116 -3.7735043332582983, -38.58873001440169 -3.773814560151483, -38.588662135007866 -3.773980085376284, -38.588700191552434 -3.77399037830997, -38.58920822330172 -3.7736662269649117)))",Praça José Carlos Gaspar,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,João XXIII,46,1294.81
vw_PracasFortaleza.fid--16360be6_188532c53aa_7286,318,"MULTIPOLYGON (((-38.55700310298958 -3.7509648014166483, -38.55672860987617 -3.750680533061414, -38.55663499455731 -3.75068861606421, -38.55661832273522 -3.7507100468245937, -38.55658305161129 -3.7507119340093054, -38.556515772310554 -3.7507178117287245, -38.55649084406177 -3.750691346208533, -38.556279888675576 -3.750880455447893, -38.55643847185955 -3.751054628257839, -38.55655609604402 -3.750942897077177, -38.55676611112632 -3.7511757472668843, -38.55700310298958 -3.7509648014166483)))",Praça Nossa Senhora da Salete,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Rodolfo Teófilo,34,2320.89
vw_PracasFortaleza.fid--16360be6_188532c53aa_7287,320,"MULTIPOLYGON (((-38.55631581567212 -3.750921383745198, -38.55643377950703 -3.7510508659924, -38.556434431777035 -3.7510501910134244, -38.55631504033809 -3.750919062725895, -38.55631581567212 -3.750921383745198)), ((-38.55654831894083 -3.7509502845468488, -38.55675228186252 -3.751176424515864, -38.55675994674822 -3.7511689126333327, -38.55655609604402 -3.750942897077177, -38.55654831894083 -3.7509502845468488)), ((-38.556628284600755 -3.750697241364611, -38.55651242206452 -3.750713427370636, -38.55651198424688 -3.750713790063469, -38.556515772310554 -3.7507178117287245, -38.55658305161129 -3.7507119340093054, -38.55661832273522 -3.7507100468245937, -38.556628284600755 -3.750697241364611)))",Praça do Salete,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Rodolfo Teófilo,34,52.76
vw_PracasFortaleza.fid--16360be6_188532c53aa_7288,321,"MULTIPOLYGON (((-38.59564530307619 -3.7482384947495397, -38.59546882024495 -3.7481908422027543, -38.595491048962 -3.7482304675973586, -38.59549461244668 -3.7482730217952698, -38.59548742222574 -3.7483061738225953, -38.595467321662106 -3.7483292291015773, -38.59543431141808 -3.748340746094166, -38.59540848742323 -3.748327760281904, -38.59533388543867 -3.7482888041722306, -38.59526501616146 -3.7482657076276564, -38.59519470261186 -3.7482627919313236, -38.59515739002703 -3.7482685407675964, -38.595132995070514 -3.74826852944732, -38.59510286807967 -3.7482512170177675, -38.59501535976164 -3.748193514907611, -38.59493932480119 -3.74815023349, -38.59486118954152 -3.748137822931991, -38.59480013637039 -3.748151593744923, -38.594738400643394 -3.7482034770655672, -38.594659433319414 -3.748295698768301, -38.59462210878478 -3.7483273952466543, -38.594554653947306 -3.748348986960307, -38.59429204476489 -3.748358955639372, -38.59412426610102 -3.7482762130419776, -38.5939132779241 -3.748201651868805, -38.59368364379543 -3.7482765048865456, -38.59365780320092 -3.748299557445507, -38.59365060892009 -3.748341358670903, -38.59368920415389 -3.7486657224960513, -38.593703546813785 -3.7486815860843268, -38.594192922297594 -3.7485924385652187, -38.5949592562594 -3.748494770167878, -38.59536969346129 -3.748434416058983, -38.59557920909568 -3.748421539371142, -38.59561078301951 -3.7484129047823487, -38.59562800895166 -3.748399938929731, -38.59564530307619 -3.7482384947495397)))",Praça Antônio Carlos Silva,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Autran Nunes,41,6620.9
vw_PracasFortaleza.fid--16360be6_188532c53aa_7289,323,"MULTIPOLYGON (((-38.598958083774086 -3.7503902155382964, -38.598953974251515 -3.7503724383793817, -38.5989399826591 -3.7503616918763982, -38.598762013965505 -3.750368826150839, -38.59877915566087 -3.7505286897332413, -38.5988153938077 -3.7505288012919147, -38.598816793722484 -3.750656700884009, -38.598814556306856 -3.7507101407744314, -38.59889310968466 -3.7507154674330017, -38.59889450893879 -3.7506761799553754, -38.59887244594665 -3.7506573798701535, -38.59892198395667 -3.7504884332748722, -38.59894593289899 -3.7504767334380187, -38.59895218374904 -3.7504322255011924, -38.598958083774086 -3.7503902155382964)))",Praça Beira Rio,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Autran Nunes,41,514.76
vw_PracasFortaleza.fid--16360be6_188532c53aa_728a,324,"MULTIPOLYGON (((-38.5930459417476 -3.7518860856063827, -38.59278158351139 -3.7520083463564777, -38.59286936443459 -3.7521719831040987, -38.59309494032672 -3.752065533991473, -38.593063373301376 -3.7519035679177444, -38.5930459417476 -3.7518860856063827)))",Praça Cardeal,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Autran Nunes,41,626.18
vw_PracasFortaleza.fid--16360be6_188532c53aa_728b,325,"MULTIPOLYGON (((-38.57589475364645 -3.7589946204555353, -38.575626256500556 -3.759255653980583, -38.57570827209264 -3.7594358434198805, -38.57569679446396 -3.759466564828303, -38.57572824683047 -3.7595290274072117, -38.575770735724994 -3.75953893358652, -38.576046345925654 -3.7593939191337604, -38.576056654817705 -3.759352428773144, -38.57589475364645 -3.7589946204555353)))",Praça da Capela de São José,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Pici,106,1624.22
vw_PracasFortaleza.fid--16360be6_188532c53aa_728c,326,"MULTIPOLYGON (((-38.58779490514107 -3.739338950817102, -38.58760339909082 -3.7393148293928444, -38.587588332678244 -3.739689723782003, -38.58778566953792 -3.739688532248615, -38.58779490514107 -3.739338950817102)))",Praça da Igreja do Antônio Bezerra,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Antônio Bezerra,40,866.8
vw_PracasFortaleza.fid--16360be6_188532c53aa_728d,327,"MULTIPOLYGON (((-38.59147414850135 -3.7636856826888607, -38.59143941090964 -3.7636792850788297, -38.59140736328053 -3.7636904146675283, -38.59082564749529 -3.7640051903701957, -38.59081560589149 -3.7640450002888004, -38.59096096632673 -3.764339629739931, -38.59099905692543 -3.7643582363834738, -38.591620771679445 -3.7640424706469227, -38.59164005022515 -3.7640026788901153, -38.59147414850135 -3.7636856826888607)))",Praça da Igreja Dom Bosco,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Henrique Jorge,45,3703.52
vw_PracasFortaleza.fid--16360be6_188532c53aa_728e,328,"MULTIPOLYGON (((-38.58010883559649 -3.7641483493384964, -38.58004069473389 -3.764022631427615, -38.5800229638512 -3.7640129400255424, -38.58000258864465 -3.764016105898514, -38.57999483697571 -3.764027732919373, -38.5799698309698 -3.7642188758962365, -38.58010883559649 -3.7641483493384964)))",Praça Desembargador Luís Paulino,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Henrique Jorge,45,194.48
vw_PracasFortaleza.fid--16360be6_188532c53aa_728f,329,"MULTIPOLYGON (((-38.55620327121884 -3.7478048985963546, -38.556205254175104 -3.747825808548268, -38.55684946798544 -3.7485497731088726, -38.55687104659713 -3.7485493287631404, -38.557524834275604 -3.7479567791875614, -38.55752496938619 -3.747929071397424, -38.556869803802414 -3.747204278519063, -38.55620327121884 -3.7478048985963546)))",Praça do Campo Novo Ideal,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Rodolfo Teófilo,34,11202.64
vw_PracasFortaleza.fid--16360be6_188532c53aa_7290,330,"MULTIPOLYGON (((-38.59804955339294 -3.7324577250638167, -38.598075457821295 -3.7324895779886558, -38.59807716175022 -3.7325315095282576, -38.59805207161911 -3.7325881351137555, -38.598064824710185 -3.732639362484846, -38.59812070344039 -3.7328612527784757, -38.598291743353705 -3.732803033489974, -38.5980679323438 -3.7319986875635522, -38.59778737235702 -3.7320659242075784, -38.59761305598164 -3.732116757090025, -38.597623557065376 -3.732147090201774, -38.597698139923104 -3.732224604902326, -38.59780376305429 -3.7322861972359074, -38.59784089888919 -3.732305725851397, -38.59800150168942 -3.7324241540412237, -38.59804955339294 -3.7324577250638167)))",Praça do Colégio Cere,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Quintino Cunha,48,2573.27
vw_PracasFortaleza.fid--16360be6_188532c53aa_7291,331,"MULTIPOLYGON (((-38.59785137122733 -3.7356165259992524, -38.59782693237837 -3.7356099671501486, -38.59746352283072 -3.735699829911677, -38.59751361640605 -3.7358503531579266, -38.5972383957203 -3.73598575166905, -38.59698988956029 -3.7360714371615593, -38.597007958804106 -3.7362058432263487, -38.59706409047946 -3.736172711764749, -38.59722704580327 -3.7361515069989872, -38.59730852980667 -3.7361269909122066, -38.59758887307935 -3.735958518593651, -38.59762147636461 -3.7359274323797433, -38.59766223065437 -3.735888165384014, -38.59791973533687 -3.735776974136203, -38.597924637859634 -3.7357458751846484, -38.59790348399519 -3.735682026155686, -38.59785137122733 -3.7356165259992524)))",Praça do Sossego,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Quintino Cunha,48,2166.22
vw_PracasFortaleza.fid--16360be6_188532c53aa_7292,332,"MULTIPOLYGON (((-38.59273421799999 -3.750046367330914, -38.592554790034725 -3.7500896886142074, -38.59282379128304 -3.7506310693616443, -38.592841122521484 -3.750625772582451, -38.5927961384189 -3.7503066511912153, -38.59279423629733 -3.750258708273641, -38.59282940362889 -3.750216364795089, -38.5928547905137 -3.750196552630662, -38.59286964755242 -3.75017135763214, -38.59287267904495 -3.750151904228679, -38.59276617540418 -3.7501754557788067, -38.59273421799999 -3.750046367330914)))",Praça Dolores Alcântara,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Autran Nunes,41,859.33
vw_PracasFortaleza.fid--16360be6_188532c53aa_7293,334,"MULTIPOLYGON (((-38.56855075122202 -3.739602156238799, -38.5683153831201 -3.7398830481584597, -38.56831818448556 -3.7398936442480033, -38.568325525398826 -3.7399014861942526, -38.568561346827224 -3.7399409399740278, -38.5685688366478 -3.7399334645078537, -38.568571786372445 -3.739923472260541, -38.56855075122202 -3.739602156238799)))",Praça Dr. Raimundo Maciel Brito,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Pici,106,555.78
vw_PracasFortaleza.fid--16360be6_188532c53aa_7294,335,"MULTIPOLYGON (((-38.56881152878833 -3.7338929552121836, -38.56733418216099 -3.733898812646823, -38.5673521774935 -3.7342706344325496, -38.567389126929704 -3.7343083022403274, -38.56871608555776 -3.7345634914059405, -38.568762876915 -3.734111780553852, -38.56881152878833 -3.7338929552121836)))",Praça Governador Parcifal Barroso,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Presidente Kennedy,33,9340.08
vw_PracasFortaleza.fid--16360be6_188532c53aa_7295,336,"MULTIPOLYGON (((-38.59039610927445 -3.737348625452666, -38.59042201908033 -3.7375206437609805, -38.59043626846728 -3.737535104081088, -38.59044619451649 -3.737538149449251, -38.590456871874586 -3.737534926506566, -38.59046980418296 -3.737521966052864, -38.590512196729314 -3.737389405272373, -38.59039610927445 -3.737348625452666)))",Praça Dr. José Frota,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Antônio Bezerra,40,161.56
vw_PracasFortaleza.fid--16360be6_188532c53aa_7296,337,"MULTIPOLYGON (((-38.594872315380854 -3.738152045116094, -38.59423990629366 -3.7380844904680894, -38.594176086929444 -3.738576944782756, -38.59420088062632 -3.7386092467814787, -38.594777052811224 -3.7386807631797216, -38.594795938895494 -3.7386682610767474, -38.59480779144443 -3.738649210458886, -38.594872315380854 -3.738152045116094)))",Praça Joaquim Nogueira,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Antônio Bezerra,40,4137.57
vw_PracasFortaleza.fid--16360be6_188532c53aa_7297,402,"MULTIPOLYGON (((-38.546056526106256 -3.754086789869195, -38.545487494082124 -3.7543790164186546, -38.5455679679613 -3.7544819523299746, -38.54605902906576 -3.7540916164573064, -38.546056526106256 -3.754086789869195)))",Praça José Chaves,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Jardim América,19,524.76
vw_PracasFortaleza.fid--16360be6_188532c53aa_7298,338,"MULTIPOLYGON (((-38.60276575497837 -3.725928940047854, -38.60256007251308 -3.7259924066763577, -38.60262057068424 -3.7262054547652395, -38.60264702038121 -3.7261855368114136, -38.602690446261974 -3.726129817446929, -38.60272786434628 -3.726052568091037, -38.60275244732925 -3.725981570565593, -38.60276575497837 -3.725928940047854)))",Praça Malvina,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Quintino Cunha,48,360.28
vw_PracasFortaleza.fid--16360be6_188532c53aa_7299,339,"MULTIPOLYGON (((-38.56090482830038 -3.7452195631597758, -38.560810174333355 -3.7451935481719594, -38.56076764909992 -3.7452179274487514, -38.56048456544552 -3.7451528868024955, -38.56046105581731 -3.7451125051265017, -38.56038828303551 -3.7450986270177102, -38.5602600139696 -3.745713256357035, -38.56033028022427 -3.7457228360694783, -38.56036622860376 -3.7456922301481246, -38.56042197778469 -3.745702826644119, -38.56043681263014 -3.745747607778792, -38.560471997278874 -3.745756560851719, -38.560509652379174 -3.7457252970014863, -38.56068128569128 -3.745763272314982, -38.56069789535693 -3.7458054520083404, -38.5607628625557 -3.74581946371286, -38.56087033095273 -3.745322230557062, -38.560912333558086 -3.7452954200345667, -38.56092276014866 -3.7452414018231606, -38.56090482830038 -3.7452195631597758)))",Praça Monsenhor Linhares,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Amadeu Furtado,4,3719.21
vw_PracasFortaleza.fid--16360be6_188532c53aa_729a,340,"MULTIPOLYGON (((-38.578803217194334 -3.7974955493485063, -38.578466067149385 -3.797508208255239, -38.57844916713937 -3.7975125245025487, -38.57843438740528 -3.797529997523472, -38.578431245541324 -3.7975491440139395, -38.57845074446228 -3.7980876342275667, -38.57845470571028 -3.798115336324036, -38.57846582121746 -3.7981297048257123, -38.57848239645309 -3.798136736304697, -38.57881852071564 -3.798120879705958, -38.578803217194334 -3.7974955493485063)))",Praça Nossa Senhora das Graças,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Vila Manuel Sátiro,81,2842.23
vw_PracasFortaleza.fid--16360be6_188532c53aa_729b,341,"MULTIPOLYGON (((-38.585880040239374 -3.728516180597664, -38.585720254648294 -3.7285647497261616, -38.58572090088583 -3.728570000577309, -38.58586410970839 -3.7286338839570834, -38.585880040239374 -3.728516180597664)))",Praça Olavo Oliveira,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Olavo Oliveira,122,115.12
vw_PracasFortaleza.fid--16360be6_188532c53aa_729c,342,"MULTIPOLYGON (((-38.60406483463345 -3.7296800071738905, -38.60362960505824 -3.729800080227386, -38.603754196269435 -3.7302601510637396, -38.603768383736735 -3.7302675489893358, -38.603782311521435 -3.730259473298494, -38.60406483463345 -3.7296800071738905)))",Praça Santa Gorete,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Quintino Cunha,48,1421.92
vw_PracasFortaleza.fid--16360be6_188532c53aa_729d,343,"MULTIPOLYGON (((-38.58765784917523 -3.73624764879941, -38.58738469556393 -3.7362135406158967, -38.58737677737389 -3.7364041335511295, -38.5873194769749 -3.736403384497962, -38.587311711036705 -3.7367427143060366, -38.58717048505342 -3.7367463298018286, -38.587171228008174 -3.736805246802636, -38.58763674364653 -3.73691900407548, -38.587647401055385 -3.736654351295243, -38.587609013211164 -3.7366299798785216, -38.58761518589585 -3.736497982970775, -38.587656400344585 -3.7364770870568647, -38.58765784917523 -3.73624764879941)))",Praça São Francisco,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Antônio Bezerra,40,2598.92
vw_PracasFortaleza.fid--16360be6_188532c53aa_729e,347,"MULTIPOLYGON (((-38.57863408751454 -3.763105072869119, -38.57872146056932 -3.7630581641827066, -38.578631071379775 -3.762873923660533, -38.5786181250872 -3.762857701093729, -38.57860273543506 -3.7628541082624674, -38.57854681882392 -3.7628823484650624, -38.57854232722657 -3.7629046799155565, -38.57863408751454 -3.763105072869119)))",Praça Walderina de Oliveira,sem informação,URBIFOR,2019,EPSG: 31984 (SIRGAS 2000 - UTM 24S); Codificação: UTF-8,Henrique Jorge,45,275.75
